race;interval;id;Rank;Bib;LastName;FirstName;Team;Nation;YOB;Sex;AgeClass;AcRank;NetTime;GunTime;Age;NetMins;GunMins
21k;complete;NA;5673;6920;NA;NA;"Gvo Friends For Events";"DEU";1963;M;M45;980;"01:53:41";"02:00:31";48;113.6833;120.5167
21k;10K;NA;NA;6920;NA;NA;"Gvo Friends For Events";"DEU";1963;M;M45;NA;"00:52:17";"NA";48;52.2833;NA
21k;complete;NA;5674;F7253;NA;NA;"NA";"DEU";1965;W;W45;108;"01:53:41";"01:59:41";46;113.6833;119.6833
21k;10K;NA;NA;F7253;NA;NA;"NA";"DEU";1965;W;W45;NA;"00:52:31";"NA";46;52.5167;NA
21k;complete;NA;5675;12689;NA;NA;"Team Erdinger Alkoholfrei";"DEU";1989;M;MH;797;"01:53:41";"01:58:36";22;113.6833;118.6
21k;10K;NA;NA;12689;NA;NA;"Team Erdinger Alkoholfrei";"DEU";1989;M;MH;NA;"00:53:25";"NA";22;53.4167;NA
21k;complete;NA;5676;3489;NA;NA;"NA";"DEU";1977;M;M30;703;"01:53:42";"01:56:51";34;113.7;116.85
21k;10K;NA;NA;3489;NA;NA;"NA";"DEU";1977;M;M30;NA;"00:49:43";"NA";34;49.7167;NA
21k;complete;NA;5677;11981;NA;NA;"NA";"AUT";1969;M;M40;955;"01:53:42";"02:03:44";42;113.7;123.7333
21k;10K;NA;NA;11981;NA;NA;"NA";"AUT";1969;M;M40;NA;"00:55:08";"NA";42;55.1333;NA
21k;complete;NA;5677;6550;NA;NA;"NA";"DEU";1952;M;M55;217;"01:53:42";"01:55:55";59;113.7;115.9167
21k;10K;NA;NA;6550;NA;NA;"NA";"DEU";1952;M;M55;NA;"00:51:26";"NA";59;51.4333;NA
21k;complete;NA;5679;3183;NA;NA;"NA";"DNK";1969;M;M40;956;"01:53:42";"02:14:04";42;113.7;134.0667
21k;10K;NA;NA;3183;NA;NA;"NA";"DNK";1969;M;M40;NA;"00:55:18";"NA";42;55.3;NA
21k;complete;NA;5680;15608;NA;NA;"NA";"DEU";1981;M;M30;704;"01:53:42";"02:13:51";30;113.7;133.85
21k;10K;NA;NA;15608;NA;NA;"NA";"DEU";1981;M;M30;NA;"00:53:56";"NA";30;53.9333;NA
21k;complete;NA;5681;3385;NA;NA;"NA";"DNK";1974;M;M35;660;"01:53:42";"02:14:04";37;113.7;134.0667
21k;10K;NA;NA;3385;NA;NA;"NA";"DNK";1974;M;M35;NA;"00:55:19";"NA";37;55.3167;NA
21k;complete;NA;5682;F1985;NA;NA;"NA";"DNK";1977;W;W30;107;"01:53:42";"02:10:28";34;113.7;130.4667
21k;10K;NA;NA;F1985;NA;NA;"NA";"DNK";1977;W;W30;NA;"00:54:58";"NA";34;54.9667;NA
21k;complete;NA;5682;3425;NA;NA;"NA";"DEU";1965;M;M45;981;"01:53:42";"01:59:52";46;113.7;119.8667
21k;10K;NA;NA;3425;NA;NA;"NA";"DEU";1965;M;M45;NA;"00:50:38";"NA";46;50.6333;NA
21k;complete;NA;5684;19154;NA;NA;"Marathon Travel Club";"DNK";1957;M;M50;546;"01:53:43";"02:00:31";54;113.7167;120.5167
21k;10K;NA;NA;19154;NA;NA;"Marathon Travel Club";"DNK";1957;M;M50;NA;"00:50:43";"NA";54;50.7167;NA
21k;complete;NA;5685;4265;NA;NA;"NA";"DEU";1961;M;M50;547;"01:53:43";"01:58:01";50;113.7167;118.0167
21k;10K;NA;NA;4265;NA;NA;"NA";"DEU";1961;M;M50;NA;"00:50:25";"NA";50;50.4167;NA
21k;complete;NA;5686;4742;NA;NA;"Hamburger Laufladen";"DEU";1980;M;M30;705;"01:53:43";"02:00:11";31;113.7167;120.1833
21k;10K;NA;NA;4742;NA;NA;"Hamburger Laufladen";"DEU";1980;M;M30;NA;"00:53:35";"NA";31;53.5833;NA
21k;complete;NA;5686;F4514;NA;NA;"NA";"DEU";1972;W;W35;99;"01:53:43";"02:13:16";39;113.7167;133.2667
21k;10K;NA;NA;F4514;NA;NA;"NA";"DEU";1972;W;W35;NA;"00:53:21";"NA";39;53.35;NA
21k;complete;NA;5688;4837;NA;NA;"carda|management";"DEU";1969;M;M40;957;"01:53:43";"01:55:40";42;113.7167;115.6667
21k;10K;NA;NA;4837;NA;NA;"carda|management";"DEU";1969;M;M40;NA;"00:50:00";"NA";42;50;NA
21k;complete;NA;5689;15413;NA;NA;"NA";"DEU";1967;M;M40;958;"01:53:43";"02:19:32";44;113.7167;139.5333
21k;10K;NA;NA;15413;NA;NA;"NA";"DEU";1967;M;M40;NA;"00:50:08";"NA";44;50.1333;NA
21k;complete;NA;5690;17425;NA;NA;"NA";"GBR";1965;M;M45;982;"01:53:44";"01:56:53";46;113.7333;116.8833
21k;10K;NA;NA;17425;NA;NA;"NA";"GBR";1965;M;M45;NA;"00:54:12";"NA";46;54.2;NA
21k;complete;NA;5691;9490;NA;NA;"Ruderverein Birkenwerder";"DEU";1967;M;M40;959;"01:53:44";"01:54:24";44;113.7333;114.4
21k;10K;NA;NA;9490;NA;NA;"Ruderverein Birkenwerder";"DEU";1967;M;M40;NA;"00:48:34";"NA";44;48.5667;NA
21k;complete;NA;5692;19366;NA;NA;"NA";"DNK";1958;M;M50;548;"01:53:45";"01:57:30";53;113.75;117.5
21k;10K;NA;NA;19366;NA;NA;"NA";"DNK";1958;M;M50;NA;"00:51:57";"NA";53;51.95;NA
21k;complete;NA;5693;17020;NA;NA;"NA";"DEU";1970;M;M40;960;"01:53:45";"01:55:01";41;113.75;115.0167
21k;10K;NA;NA;17020;NA;NA;"NA";"DEU";1970;M;M40;NA;"00:51:40";"NA";41;51.6667;NA
21k;complete;NA;5694;12107;NA;NA;"NA";"DEU";1959;M;M50;549;"01:53:45";"01:57:41";52;113.75;117.6833
21k;10K;NA;NA;12107;NA;NA;"NA";"DEU";1959;M;M50;NA;"00:53:09";"NA";52;53.15;NA
21k;complete;NA;5695;6964;NA;NA;"NA";"DEU";1973;M;M35;661;"01:53:45";"01:59:19";38;113.75;119.3167
21k;10K;NA;NA;6964;NA;NA;"NA";"DEU";1973;M;M35;NA;"00:54:47";"NA";38;54.7833;NA
21k;complete;NA;5696;15819;NA;NA;"NA";"DEU";1963;M;M45;983;"01:53:46";"02:01:07";48;113.7667;121.1167
21k;10K;NA;NA;15819;NA;NA;"NA";"DEU";1963;M;M45;NA;"00:51:18";"NA";48;51.3;NA
21k;complete;NA;5697;12956;NA;NA;"NA";"SWE";1973;M;M35;662;"01:53:46";"02:00:35";38;113.7667;120.5833
21k;10K;NA;NA;12956;NA;NA;"NA";"SWE";1973;M;M35;NA;"00:52:48";"NA";38;52.8;NA
21k;complete;NA;5698;14073;NA;NA;"NA";"DEU";1973;M;M35;663;"01:53:46";"02:09:15";38;113.7667;129.25
21k;10K;NA;NA;14073;NA;NA;"NA";"DEU";1973;M;M35;NA;"00:51:27";"NA";38;51.45;NA
21k;complete;NA;5699;4409;NA;NA;"NA";"DEU";1975;M;M35;664;"01:53:46";"02:00:35";36;113.7667;120.5833
21k;10K;NA;NA;4409;NA;NA;"NA";"DEU";1975;M;M35;NA;"00:50:42";"NA";36;50.7;NA
21k;complete;NA;5700;F543;NA;NA;"NA";"DEU";1974;W;W35;100;"01:53:47";"01:58:08";37;113.7833;118.1333
21k;10K;NA;NA;F543;NA;NA;"NA";"DEU";1974;W;W35;NA;"00:52:29";"NA";37;52.4833;NA
21k;complete;NA;5701;14190;NA;NA;"NA";"DEU";1974;M;M35;665;"01:53:47";"02:15:24";37;113.7833;135.4
21k;10K;NA;NA;14190;NA;NA;"NA";"DEU";1974;M;M35;NA;"00:54:03";"NA";37;54.05;NA
21k;complete;NA;5702;F3250;NA;NA;"NA";"DNK";1983;W;WH;141;"01:53:48";"02:01:32";28;113.8;121.5333
21k;10K;NA;NA;F3250;NA;NA;"NA";"DNK";1983;W;WH;NA;"00:53:19";"NA";28;53.3167;NA
21k;complete;NA;5702;5185;NA;NA;"NA";"DEU";1975;M;M35;666;"01:53:48";"02:04:11";36;113.8;124.1833
21k;10K;NA;NA;5185;NA;NA;"NA";"DEU";1975;M;M35;NA;"00:53:41";"NA";36;53.6833;NA
21k;complete;NA;5702;6756;NA;NA;"NA";"DEU";1976;M;M35;666;"01:53:48";"02:16:09";35;113.8;136.15
21k;10K;NA;NA;6756;NA;NA;"NA";"DEU";1976;M;M35;NA;"00:55:51";"NA";35;55.85;NA
21k;complete;NA;5702;17277;NA;NA;"NA";"DEU";1954;M;M55;218;"01:53:48";"01:57:50";57;113.8;117.8333
21k;10K;NA;NA;17277;NA;NA;"NA";"DEU";1954;M;M55;NA;"00:49:09";"NA";57;49.15;NA
21k;complete;NA;5706;6099;NA;NA;"BSG BerlinHyp eV";"DEU";1954;M;M55;219;"01:53:48";"02:19:04";57;113.8;139.0667
21k;10K;NA;NA;6099;NA;NA;"BSG BerlinHyp eV";"DEU";1954;M;M55;NA;"00:52:57";"NA";57;52.95;NA
21k;complete;NA;5707;12313;NA;NA;"Schleichfuchs";"DEU";1968;M;M40;961;"01:53:48";"01:56:54";43;113.8;116.9
21k;10K;NA;NA;12313;NA;NA;"Schleichfuchs";"DEU";1968;M;M40;NA;"00:50:10";"NA";43;50.1667;NA
21k;complete;NA;5708;14497;NA;NA;"Augathonis Hannover";"DEU";1971;M;M40;962;"01:53:48";"01:54:55";40;113.8;114.9167
21k;10K;NA;NA;14497;NA;NA;"Augathonis Hannover";"DEU";1971;M;M40;NA;"00:51:20";"NA";40;51.3333;NA
21k;complete;NA;5709;16579;NA;NA;"NA";"NOR";1958;M;M50;550;"01:53:48";"01:57:19";53;113.8;117.3167
21k;10K;NA;NA;16579;NA;NA;"NA";"NOR";1958;M;M50;NA;"00:51:47";"NA";53;51.7833;NA
21k;complete;NA;5710;12989;NA;NA;"NA";"DEU";1971;M;M40;963;"01:53:49";"01:59:17";40;113.8167;119.2833
21k;10K;NA;NA;12989;NA;NA;"NA";"DEU";1971;M;M40;NA;"00:51:53";"NA";40;51.8833;NA
21k;complete;NA;5710;12237;NA;NA;"NA";"DEU";1977;M;M30;706;"01:53:49";"01:57:40";34;113.8167;117.6667
21k;10K;NA;NA;12237;NA;NA;"NA";"DEU";1977;M;M30;NA;"00:53:25";"NA";34;53.4167;NA
21k;complete;NA;5712;F2883;NA;NA;"NA";"DEU";1964;W;W45;109;"01:53:49";"02:02:09";47;113.8167;122.15
21k;10K;NA;NA;F2883;NA;NA;"NA";"DEU";1964;W;W45;NA;"00:53:16";"NA";47;53.2667;NA
21k;complete;NA;5713;4827;NA;NA;"A.s.d. Amatori Castelfusano";"ITA";1963;M;M45;984;"01:53:49";"02:11:10";48;113.8167;131.1667
21k;10K;NA;NA;4827;NA;NA;"A.s.d. Amatori Castelfusano";"ITA";1963;M;M45;NA;"00:55:05";"NA";48;55.0833;NA
21k;complete;NA;5714;17940;NA;NA;"NA";"DEU";1964;M;M45;985;"01:53:49";"01:59:38";47;113.8167;119.6333
21k;10K;NA;NA;17940;NA;NA;"NA";"DEU";1964;M;M45;NA;"00:53:45";"NA";47;53.75;NA
21k;complete;NA;5715;8254;NA;NA;"Tus Oeckinghausen";"DEU";1963;M;M45;986;"01:53:49";"02:02:09";48;113.8167;122.15
21k;10K;NA;NA;8254;NA;NA;"Tus Oeckinghausen";"DEU";1963;M;M45;NA;"00:53:15";"NA";48;53.25;NA
21k;complete;NA;5716;8308;NA;NA;"NA";"DEU";1985;M;MH;798;"01:53:50";"01:59:10";26;113.8333;119.1667
21k;10K;NA;NA;8308;NA;NA;"NA";"DEU";1985;M;MH;NA;"00:52:18";"NA";26;52.3;NA
21k;complete;NA;5717;14356;NA;NA;"NA";"DEU";1987;M;MH;799;"01:53:50";"02:02:57";24;113.8333;122.95
21k;10K;NA;NA;14356;NA;NA;"NA";"DEU";1987;M;MH;NA;"00:52:57";"NA";24;52.95;NA
21k;complete;NA;5718;11389;NA;NA;"NA";"DEU";1984;M;MH;800;"01:53:50";"02:17:40";27;113.8333;137.6667
21k;10K;NA;NA;11389;NA;NA;"NA";"DEU";1984;M;MH;NA;"00:50:55";"NA";27;50.9167;NA
21k;complete;NA;5719;F1353;NA;NA;"NA";"DEU";1982;W;WH;142;"01:53:50";"02:09:52";29;113.8333;129.8667
21k;10K;NA;NA;F1353;NA;NA;"NA";"DEU";1982;W;WH;NA;"00:52:25";"NA";29;52.4167;NA
21k;complete;NA;5720;12962;NA;NA;"NA";"IRL";1980;M;M30;707;"01:53:50";"02:02:18";31;113.8333;122.3
21k;10K;NA;NA;12962;NA;NA;"NA";"IRL";1980;M;M30;NA;"00:49:37";"NA";31;49.6167;NA
21k;complete;NA;5721;8223;NA;NA;"Lg Leistengang";"DEU";1961;M;M50;551;"01:53:50";"02:11:00";50;113.8333;131
21k;complete;NA;5722;17056;NA;NA;"VWG Berlin";"DEU";1970;M;M40;964;"01:53:50";"01:58:47";41;113.8333;118.7833
21k;10K;NA;NA;17056;NA;NA;"VWG Berlin";"DEU";1970;M;M40;NA;"00:53:05";"NA";41;53.0833;NA
21k;complete;NA;5723;3342;NA;NA;"LW Staaken";"DEU";1962;M;M45;987;"01:53:51";"01:57:04";49;113.85;117.0667
21k;10K;NA;NA;3342;NA;NA;"LW Staaken";"DEU";1962;M;M45;NA;"00:51:43";"NA";49;51.7167;NA
21k;complete;NA;5723;14774;NA;NA;"Saling W2M BSG";"DEU";1966;M;M45;987;"01:53:51";"01:59:21";45;113.85;119.35
21k;10K;NA;NA;14774;NA;NA;"Saling W2M BSG";"DEU";1966;M;M45;NA;"00:52:16";"NA";45;52.2667;NA
21k;complete;NA;5723;F7181;NA;NA;"Wkb Piast Wroclaw";"POL";1959;W;W50;41;"01:53:51";"01:54:50";52;113.85;114.8333
21k;10K;NA;NA;F7181;NA;NA;"Wkb Piast Wroclaw";"POL";1959;W;W50;NA;"00:52:48";"NA";52;52.8;NA
21k;complete;NA;5726;F5721;NA;NA;"NA";"AUT";1974;W;W35;101;"01:53:51";"02:03:24";37;113.85;123.4
21k;10K;NA;NA;F5721;NA;NA;"NA";"AUT";1974;W;W35;NA;"00:52:25";"NA";37;52.4167;NA
21k;complete;NA;5727;19030;NA;NA;"MTC";"DNK";1979;M;M30;708;"01:53:51";"01:55:06";32;113.85;115.1
21k;10K;NA;NA;19030;NA;NA;"MTC";"DNK";1979;M;M30;NA;"00:47:28";"NA";32;47.4667;NA
21k;complete;NA;5728;7796;NA;NA;"Der Biene Maja Hinterher";"DEU";1982;M;MH;801;"01:53:51";"02:14:28";29;113.85;134.4667
21k;10K;NA;NA;7796;NA;NA;"Der Biene Maja Hinterher";"DEU";1982;M;MH;NA;"00:57:01";"NA";29;57.0167;NA
21k;complete;NA;5728;F4002;NA;NA;"NA";"DEU";1986;W;WH;143;"01:53:51";"01:57:53";25;113.85;117.8833
21k;10K;NA;NA;F4002;NA;NA;"NA";"DEU";1986;W;WH;NA;"00:52:04";"NA";25;52.0667;NA
21k;complete;NA;5730;8863;NA;NA;"NA";"DEU";1970;M;M40;965;"01:53:51";"02:00:31";41;113.85;120.5167
21k;10K;NA;NA;8863;NA;NA;"NA";"DEU";1970;M;M40;NA;"00:52:39";"NA";41;52.65;NA
21k;complete;NA;5731;16758;NA;NA;"VfK Berlin-Südwest";"DEU";1941;M;M70;12;"01:53:51";"01:57:15";70;113.85;117.25
21k;10K;NA;NA;16758;NA;NA;"VfK Berlin-Südwest";"DEU";1941;M;M70;NA;"00:52:37";"NA";70;52.6167;NA
21k;complete;NA;5732;12581;NA;NA;"NA";"DEU";1972;M;M35;668;"01:53:52";"02:00:07";39;113.8667;120.1167
21k;10K;NA;NA;12581;NA;NA;"NA";"DEU";1972;M;M35;NA;"00:49:53";"NA";39;49.8833;NA
21k;complete;NA;5733;13610;NA;NA;"NA";"DEU";1976;M;M35;669;"01:53:52";"01:58:57";35;113.8667;118.95
21k;10K;NA;NA;13610;NA;NA;"NA";"DEU";1976;M;M35;NA;"00:52:13";"NA";35;52.2167;NA
21k;complete;NA;5734;12869;NA;NA;"So Schnell Wie Biene Maja";"DEU";1978;M;M30;709;"01:53:52";"02:14:30";33;113.8667;134.5
21k;10K;NA;NA;12869;NA;NA;"So Schnell Wie Biene Maja";"DEU";1978;M;M30;NA;"00:57:01";"NA";33;57.0167;NA
21k;complete;NA;5735;F922;NA;NA;"NA";"DEU";1981;W;W30;108;"01:53:53";"02:02:24";30;113.8833;122.4
21k;10K;NA;NA;F922;NA;NA;"NA";"DEU";1981;W;W30;NA;"00:55:44";"NA";30;55.7333;NA
21k;complete;NA;5735;11970;NA;NA;"G.s. Peter Pan";"ITA";1962;M;M45;989;"01:53:53";"01:56:15";49;113.8833;116.25
21k;10K;NA;NA;11970;NA;NA;"G.s. Peter Pan";"ITA";1962;M;M45;NA;"00:49:14";"NA";49;49.2333;NA
21k;complete;NA;5737;12000;NA;NA;"NA";"DEU";1978;M;M30;710;"01:53:53";"02:02:42";33;113.8833;122.7
21k;10K;NA;NA;12000;NA;NA;"NA";"DEU";1978;M;M30;NA;"00:51:27";"NA";33;51.45;NA
21k;complete;NA;5737;F861;NA;NA;"NA";"DEU";1980;W;W30;109;"01:53:53";"02:01:45";31;113.8833;121.75
21k;10K;NA;NA;F861;NA;NA;"NA";"DEU";1980;W;W30;NA;"00:54:48";"NA";31;54.8;NA
21k;complete;NA;5739;13554;NA;NA;"NA";"DEU";1975;M;M35;670;"01:53:53";"01:58:52";36;113.8833;118.8667
21k;10K;NA;NA;13554;NA;NA;"NA";"DEU";1975;M;M35;NA;"00:54:32";"NA";36;54.5333;NA
21k;complete;NA;5739;10406;NA;NA;"NA";"GBR";1987;M;MH;802;"01:53:53";"02:18:18";24;113.8833;138.3
21k;10K;NA;NA;10406;NA;NA;"NA";"GBR";1987;M;MH;NA;"00:50:07";"NA";24;50.1167;NA
21k;complete;NA;5741;F675;NA;NA;"Lufthansa Sportverein Hamburg";"DEU";1985;W;WH;144;"01:53:53";"02:02:43";26;113.8833;122.7167
21k;10K;NA;NA;F675;NA;NA;"Lufthansa Sportverein Hamburg";"DEU";1985;W;WH;NA;"00:51:27";"NA";26;51.45;NA
21k;complete;NA;5742;4501;NA;NA;"NA";"DEU";1967;M;M40;966;"01:53:54";"01:59:12";44;113.9;119.2
21k;10K;NA;NA;4501;NA;NA;"NA";"DEU";1967;M;M40;NA;"00:53:48";"NA";44;53.8;NA
21k;complete;NA;5743;10794;NA;NA;"Berliner Feuerwehr";"DEU";1966;M;M45;990;"01:53:54";"02:01:32";45;113.9;121.5333
21k;10K;NA;NA;10794;NA;NA;"Berliner Feuerwehr";"DEU";1966;M;M45;NA;"00:53:37";"NA";45;53.6167;NA
21k;complete;NA;5744;18057;NA;NA;"NA";"DEU";1981;M;M30;711;"01:53:54";"02:02:58";30;113.9;122.9667
21k;10K;NA;NA;18057;NA;NA;"NA";"DEU";1981;M;M30;NA;"00:52:05";"NA";30;52.0833;NA
21k;complete;NA;5745;13719;NA;NA;"NA";"DEU";1958;M;M50;552;"01:53:54";"02:02:06";53;113.9;122.1
21k;10K;NA;NA;13719;NA;NA;"NA";"DEU";1958;M;M50;NA;"00:52:19";"NA";53;52.3167;NA
21k;complete;NA;5745;12596;NA;NA;"NA";"MEX";1980;M;M30;712;"01:53:54";"02:04:31";31;113.9;124.5167
21k;10K;NA;NA;12596;NA;NA;"NA";"MEX";1980;M;M30;NA;"00:52:53";"NA";31;52.8833;NA
21k;complete;NA;5747;12803;NA;NA;"Dav Mittelfranken";"DEU";1958;M;M50;553;"01:53:54";"01:59:33";53;113.9;119.55
21k;10K;NA;NA;12803;NA;NA;"Dav Mittelfranken";"DEU";1958;M;M50;NA;"00:52:57";"NA";53;52.95;NA
21k;complete;NA;5748;F1514;NA;NA;"NA";"DNK";1969;W;W40;104;"01:53:54";"02:12:37";42;113.9;132.6167
21k;10K;NA;NA;F1514;NA;NA;"NA";"DNK";1969;W;W40;NA;"00:53:04";"NA";42;53.0667;NA
21k;complete;NA;5749;15496;NA;NA;"NA";"DEU";1968;M;M40;967;"01:53:54";"01:58:32";43;113.9;118.5333
21k;10K;NA;NA;15496;NA;NA;"NA";"DEU";1968;M;M40;NA;"00:51:11";"NA";43;51.1833;NA
21k;complete;NA;5750;14617;NA;NA;"Radteam Cöpenick";"DEU";1966;M;M45;991;"01:53:55";"02:19:48";45;113.9167;139.8
21k;10K;NA;NA;14617;NA;NA;"Radteam Cöpenick";"DEU";1966;M;M45;NA;"00:54:59";"NA";45;54.9833;NA
21k;complete;NA;5751;F4053;NA;NA;"NA";"DEU";1974;W;W35;102;"01:53:55";"02:00:56";37;113.9167;120.9333
21k;10K;NA;NA;F4053;NA;NA;"NA";"DEU";1974;W;W35;NA;"00:51:05";"NA";37;51.0833;NA
21k;complete;NA;5752;18916;NA;NA;"Houwinginternational";"NLD";1959;M;M50;554;"01:53:55";"01:57:48";52;113.9167;117.8
21k;10K;NA;NA;18916;NA;NA;"Houwinginternational";"NLD";1959;M;M50;NA;"00:52:54";"NA";52;52.9;NA
21k;complete;NA;5753;8833;NA;NA;"NA";"DEU";1953;M;M55;220;"01:53:55";"01:57:07";58;113.9167;117.1167
21k;10K;NA;NA;8833;NA;NA;"NA";"DEU";1953;M;M55;NA;"00:51:58";"NA";58;51.9667;NA
21k;complete;NA;5754;F7772;NA;NA;"NA";"DEU";1990;W;WH;145;"01:53:55";"02:04:26";21;113.9167;124.4333
21k;10K;NA;NA;F7772;NA;NA;"NA";"DEU";1990;W;WH;NA;"00:51:34";"NA";21;51.5667;NA
21k;complete;NA;5755;F3566;NA;NA;"Skokkhópur Hauka";"ISL";1979;W;W30;110;"01:53:55";"02:00:59";32;113.9167;120.9833
21k;10K;NA;NA;F3566;NA;NA;"Skokkhópur Hauka";"ISL";1979;W;W30;NA;"00:53:15";"NA";32;53.25;NA
21k;complete;NA;5756;19216;NA;NA;"Marathon Travel Club";"DNK";1970;M;M40;968;"01:53:56";"01:59:10";41;113.9333;119.1667
21k;10K;NA;NA;19216;NA;NA;"Marathon Travel Club";"DNK";1970;M;M40;NA;"00:52:29";"NA";41;52.4833;NA
21k;complete;NA;5757;11472;NA;NA;"NA";"DEU";1973;M;M35;671;"01:53:56";"01:57:09";38;113.9333;117.15
21k;10K;NA;NA;11472;NA;NA;"NA";"DEU";1973;M;M35;NA;"00:49:04";"NA";38;49.0667;NA
21k;complete;NA;5758;9986;NA;NA;"T.I.B. 1848 Berlin";"DEU";1956;M;M55;221;"01:53:56";"02:00:48";55;113.9333;120.8
21k;10K;NA;NA;9986;NA;NA;"T.I.B. 1848 Berlin";"DEU";1956;M;M55;NA;"00:53:06";"NA";55;53.1;NA
21k;complete;NA;5759;6732;NA;NA;"NA";"DEU";1945;M;M65;27;"01:53:56";"02:01:55";66;113.9333;121.9167
21k;10K;NA;NA;6732;NA;NA;"NA";"DEU";1945;M;M65;NA;"00:53:19";"NA";66;53.3167;NA
21k;complete;NA;5759;7344;NA;NA;"NA";"DEU";1956;M;M55;222;"01:53:56";"02:01:55";55;113.9333;121.9167
21k;10K;NA;NA;7344;NA;NA;"NA";"DEU";1956;M;M55;NA;"00:53:20";"NA";55;53.3333;NA
21k;complete;NA;5761;15340;NA;NA;"NA";"DEU";1988;M;MH;803;"01:53:56";"02:14:48";23;113.9333;134.8
21k;10K;NA;NA;15340;NA;NA;"NA";"DEU";1988;M;MH;NA;"00:50:52";"NA";23;50.8667;NA
21k;complete;NA;5762;13880;NA;NA;"NA";"DEU";1970;M;M40;969;"01:53:56";"01:59:53";41;113.9333;119.8833
21k;10K;NA;NA;13880;NA;NA;"NA";"DEU";1970;M;M40;NA;"00:52:48";"NA";41;52.8;NA
21k;complete;NA;5763;18273;NA;NA;"NA";"DEU";1986;M;MH;804;"01:53:57";"02:17:19";25;113.95;137.3167
21k;10K;NA;NA;18273;NA;NA;"NA";"DEU";1986;M;MH;NA;"00:52:15";"NA";25;52.25;NA
21k;complete;NA;5764;7925;NA;NA;"NA";"DEU";1974;M;M35;672;"01:53:57";"02:10:29";37;113.95;130.4833
21k;10K;NA;NA;7925;NA;NA;"NA";"DEU";1974;M;M35;NA;"00:55:20";"NA";37;55.3333;NA
21k;complete;NA;5765;17386;NA;NA;"NA";"DEU";1971;M;M40;970;"01:53:57";"02:00:30";40;113.95;120.5
21k;10K;NA;NA;17386;NA;NA;"NA";"DEU";1971;M;M40;NA;"00:51:50";"NA";40;51.8333;NA
21k;complete;NA;5766;6393;NA;NA;"NA";"DEU";1981;M;M30;713;"01:53:58";"01:58:30";30;113.9667;118.5
21k;10K;NA;NA;6393;NA;NA;"NA";"DEU";1981;M;M30;NA;"00:51:07";"NA";30;51.1167;NA
21k;complete;NA;5766;12143;NA;NA;"Brigade Auflauf Ost";"DEU";1972;M;M35;673;"01:53:58";"02:03:54";39;113.9667;123.9
21k;10K;NA;NA;12143;NA;NA;"Brigade Auflauf Ost";"DEU";1972;M;M35;NA;"00:54:37";"NA";39;54.6167;NA
21k;complete;NA;5768;11960;NA;NA;"NA";"DEU";1968;M;M40;971;"01:53:58";"01:59:28";43;113.9667;119.4667
21k;10K;NA;NA;11960;NA;NA;"NA";"DEU";1968;M;M40;NA;"00:50:29";"NA";43;50.4833;NA
21k;complete;NA;5769;F891;NA;NA;"NA";"DEU";1966;W;W45;110;"01:53:58";"01:57:13";45;113.9667;117.2167
21k;10K;NA;NA;F891;NA;NA;"NA";"DEU";1966;W;W45;NA;"00:51:56";"NA";45;51.9333;NA
21k;complete;NA;5770;F5121;NA;NA;"NA";"NLD";1969;W;W40;105;"01:53:58";"02:02:38";42;113.9667;122.6333
21k;10K;NA;NA;F5121;NA;NA;"NA";"NLD";1969;W;W40;NA;"00:53:32";"NA";42;53.5333;NA
21k;complete;NA;5771;17382;NA;NA;"NA";"NLD";1960;M;M50;555;"01:53:58";"02:10:45";51;113.9667;130.75
21k;10K;NA;NA;17382;NA;NA;"NA";"NLD";1960;M;M50;NA;"00:53:54";"NA";51;53.9;NA
21k;complete;NA;5771;14819;NA;NA;"NA";"ESP";1983;M;MH;805;"01:53:58";"01:59:27";28;113.9667;119.45
21k;10K;NA;NA;14819;NA;NA;"NA";"ESP";1983;M;MH;NA;"00:52:47";"NA";28;52.7833;NA
21k;complete;NA;5773;13764;NA;NA;"NA";"DEU";1982;M;MH;806;"01:53:59";"01:58:40";29;113.9833;118.6667
21k;10K;NA;NA;13764;NA;NA;"NA";"DEU";1982;M;MH;NA;"00:50:07";"NA";29;50.1167;NA
21k;complete;NA;5774;11685;NA;NA;"NA";"ITA";1987;M;MH;807;"01:53:59";"02:12:32";24;113.9833;132.5333
21k;10K;NA;NA;11685;NA;NA;"NA";"ITA";1987;M;MH;NA;"00:50:14";"NA";24;50.2333;NA
21k;complete;NA;5775;5928;NA;NA;"NA";"DEU";1964;M;M45;992;"01:53:59";"02:13:27";47;113.9833;133.45
21k;10K;NA;NA;5928;NA;NA;"NA";"DEU";1964;M;M45;NA;"00:53:07";"NA";47;53.1167;NA
21k;complete;NA;5776;14685;NA;NA;"NA";"DEU";1987;M;MH;808;"01:53:59";"02:09:14";24;113.9833;129.2333
21k;10K;NA;NA;14685;NA;NA;"NA";"DEU";1987;M;MH;NA;"00:49:27";"NA";24;49.45;NA
21k;complete;NA;5777;6368;NA;NA;"Uniblutbank Magdeburg";"DEU";1973;M;M35;674;"01:53:59";"02:02:00";38;113.9833;122
21k;10K;NA;NA;6368;NA;NA;"Uniblutbank Magdeburg";"DEU";1973;M;M35;NA;"00:51:57";"NA";38;51.95;NA
21k;complete;NA;5778;F5835;NA;NA;"Lauftreff Wedel";"DEU";1954;W;W55;14;"01:54:00";"01:58:02";57;114;118.0333
