race;interval;id;Rank;Bib;LastName;FirstName;Team;Nation;YOB;Sex;AgeClass;AcRank;NetTime;GunTime;Age;NetMins;GunMins
21k;complete;NA;17527;5592;NA;NA;"NA";"GER";1963;M;50;1651;"02:16:57";"02:50:56";50;136.95;170.9333
21k;10K;NA;NA;5592;NA;NA;"NA";"GER";1963;M;50;NA;"01:03:52";"NA";50;63.8667;NA
21k;complete;NA;17527;6122;NA;NA;"NA";"IRL";1969;M;40;1744;"02:16:57";"02:52:02";44;136.95;172.0333
21k;10K;NA;NA;6122;NA;NA;"NA";"IRL";1969;M;40;NA;"01:03:45";"NA";44;63.75;NA
21k;complete;NA;17529;14376;NA;NA;"tth";"ARG";1976;M;35;1560;"02:16:57";"02:45:05";37;136.95;165.0833
21k;10K;NA;NA;14376;NA;NA;"tth";"ARG";1976;M;35;NA;"01:03:49";"NA";37;63.8167;NA
21k;complete;NA;17530;F1608;NA;NA;"MedSport Olching";"GER";1977;W;35;643;"02:16:57";"02:25:18";36;136.95;145.3
21k;10K;NA;NA;F1608;NA;NA;"MedSport Olching";"GER";1977;W;35;NA;"01:02:02";"NA";36;62.0333;NA
21k;complete;NA;17531;4180;NA;NA;"MedSport Olching";"GER";1967;M;45;2163;"02:16:58";"02:25:18";46;136.9667;145.3
21k;10K;NA;NA;4180;NA;NA;"MedSport Olching";"GER";1967;M;45;NA;"01:02:02";"NA";46;62.0333;NA
21k;complete;NA;17532;F7400;NA;NA;"LT Saaler Mühle";"GER";1952;W;60;82;"02:16:58";"02:42:05";61;136.9667;162.0833
21k;10K;NA;NA;F7400;NA;NA;"LT Saaler Mühle";"GER";1952;W;60;NA;"01:04:12";"NA";61;64.2;NA
21k;complete;NA;17533;F10682;NA;NA;"NA";"GER";1959;W;50;610;"02:16:59";"02:36:11";54;136.9833;156.1833
21k;10K;NA;NA;F10682;NA;NA;"NA";"GER";1959;W;50;NA;"01:04:55";"NA";54;64.9167;NA
21k;complete;NA;17534;8038;NA;NA;"NA";"GER";1986;M;H;1917;"02:16:59";"02:51:52";27;136.9833;171.8667
21k;10K;NA;NA;8038;NA;NA;"NA";"GER";1986;M;H;NA;"01:04:51";"NA";27;64.85;NA
21k;complete;NA;17534;F10346;NA;NA;"X-socks, X-bionic";"POL";1986;W;H;1049;"02:16:59";"02:41:28";27;136.9833;161.4667
21k;10K;NA;NA;F10346;NA;NA;"X-socks, X-bionic";"POL";1986;W;H;NA;"01:01:57";"NA";27;61.95;NA
21k;complete;NA;17536;F9598;NA;NA;"NA";"NOR";1971;W;40;773;"02:16:59";"02:51:17";42;136.9833;171.2833
21k;10K;NA;NA;F9598;NA;NA;"NA";"NOR";1971;W;40;NA;"01:02:08";"NA";42;62.1333;NA
21k;complete;NA;17537;F2991;NA;NA;"NA";"GER";1975;W;35;644;"02:16:59";"02:42:56";38;136.9833;162.9333
21k;10K;NA;NA;F2991;NA;NA;"NA";"GER";1975;W;35;NA;"01:06:01";"NA";38;66.0167;NA
21k;complete;NA;17538;6277;NA;NA;"NA";"GER";1960;M;50;1652;"02:16:59";"02:44:44";53;136.9833;164.7333
21k;10K;NA;NA;6277;NA;NA;"NA";"GER";1960;M;50;NA;"01:06:06";"NA";53;66.1;NA
21k;complete;NA;17539;15211;NA;NA;"LG Obersee Bielefeld";"GER";1984;M;H;1918;"02:16:59";"02:45:18";29;136.9833;165.3
21k;10K;NA;NA;15211;NA;NA;"LG Obersee Bielefeld";"GER";1984;M;H;NA;"01:03:27";"NA";29;63.45;NA
21k;complete;NA;17539;F10350;NA;NA;"NA";"FRA";1980;W;30;814;"02:16:59";"02:36:20";33;136.9833;156.3333
21k;10K;NA;NA;F10350;NA;NA;"NA";"FRA";1980;W;30;NA;"01:02:39";"NA";33;62.65;NA
21k;complete;NA;17541;F8525;NA;NA;"NA";"GER";1988;W;H;1050;"02:16:59";"02:51:52";25;136.9833;171.8667
21k;10K;NA;NA;F8525;NA;NA;"NA";"GER";1988;W;H;NA;"01:04:52";"NA";25;64.8667;NA
21k;complete;NA;17542;20075;NA;NA;"Wobenzym plus Sportteam";"GER";1973;M;40;1745;"02:16:59";"02:42:57";40;136.9833;162.95
21k;10K;NA;NA;20075;NA;NA;"Wobenzym plus Sportteam";"GER";1973;M;40;NA;"01:06:00";"NA";40;66;NA
21k;complete;NA;17543;19944;NA;NA;"NA";"GER";1981;M;30;1729;"02:16:59";"02:19:09";32;136.9833;139.15
21k;10K;NA;NA;19944;NA;NA;"NA";"GER";1981;M;30;NA;"00:52:09";"NA";32;52.15;NA
21k;complete;NA;17544;12712;NA;NA;"NA";"DEN";1988;M;H;1919;"02:17:00";"02:49:10";25;137;169.1667
21k;10K;NA;NA;12712;NA;NA;"NA";"DEN";1988;M;H;NA;"01:02:24";"NA";25;62.4;NA
21k;complete;NA;17545;F1084;NA;NA;"BIL stavanger kommune";"NOR";1967;W;45;865;"02:17:00";"02:45:09";46;137;165.15
21k;10K;NA;NA;F1084;NA;NA;"BIL stavanger kommune";"NOR";1967;W;45;NA;"01:02:40";"NA";46;62.6667;NA
21k;complete;NA;17546;F5116;NA;NA;"TSVE 1890 Bielefeld";"GER";1957;W;55;261;"02:17:00";"02:30:58";56;137;150.9667
21k;10K;NA;NA;F5116;NA;NA;"TSVE 1890 Bielefeld";"GER";1957;W;55;NA;"00:59:39";"NA";56;59.65;NA
21k;complete;NA;17547;14882;NA;NA;"NA";"DEN";1973;M;40;1746;"02:17:00";"02:41:01";40;137;161.0167
21k;complete;NA;17548;F6428;NA;NA;"NA";"ESP";1984;W;H;1051;"02:17:01";"02:49:02";29;137.0167;169.0333
21k;10K;NA;NA;F6428;NA;NA;"NA";"ESP";1984;W;H;NA;"01:05:30";"NA";29;65.5;NA
21k;complete;NA;17549;F10744;NA;NA;"Moenrunners";"DEN";1955;W;55;262;"02:17:01";"02:47:32";58;137.0167;167.5333
21k;10K;NA;NA;F10744;NA;NA;"Moenrunners";"DEN";1955;W;55;NA;"01:03:23";"NA";58;63.3833;NA
21k;complete;NA;17550;F8412;NA;NA;"NA";"GER";1959;W;50;611;"02:17:01";"02:43:38";54;137.0167;163.6333
21k;10K;NA;NA;F8412;NA;NA;"NA";"GER";1959;W;50;NA;"01:01:49";"NA";54;61.8167;NA
21k;complete;NA;17551;F7415;NA;NA;"NA";"GER";1964;W;45;866;"02:17:01";"02:29:12";49;137.0167;149.2
21k;10K;NA;NA;F7415;NA;NA;"NA";"GER";1964;W;45;NA;"00:59:37";"NA";49;59.6167;NA
21k;complete;NA;17552;F6502;NA;NA;"NA";"GBR";1989;W;H;1052;"02:17:01";"02:46:03";24;137.0167;166.05
21k;10K;NA;NA;F6502;NA;NA;"NA";"GBR";1989;W;H;NA;"00:59:49";"NA";24;59.8167;NA
21k;complete;NA;17553;14086;NA;NA;"NA";"GER";1963;M;50;1653;"02:17:01";"02:42:30";50;137.0167;162.5
21k;10K;NA;NA;14086;NA;NA;"NA";"GER";1963;M;50;NA;"01:01:27";"NA";50;61.45;NA
21k;complete;NA;17554;F3040;NA;NA;"NA";"GER";1986;W;H;1053;"02:17:01";"02:48:51";27;137.0167;168.85
21k;10K;NA;NA;F3040;NA;NA;"NA";"GER";1986;W;H;NA;"01:05:00";"NA";27;65;NA
21k;complete;NA;17555;11288;NA;NA;"NA";"GER";1986;M;H;1920;"02:17:02";"02:48:51";27;137.0333;168.85
21k;10K;NA;NA;11288;NA;NA;"NA";"GER";1986;M;H;NA;"01:05:00";"NA";27;65;NA
21k;complete;NA;17556;F7576;NA;NA;"Jonstrup Løbeklub";"GER";1973;W;40;774;"02:17:02";"02:53:23";40;137.0333;173.3833
21k;10K;NA;NA;F7576;NA;NA;"Jonstrup Løbeklub";"GER";1973;W;40;NA;"01:04:36";"NA";40;64.6;NA
21k;complete;NA;17557;F5837;NA;NA;"NA";"DEN";1954;W;55;263;"02:17:02";"02:33:32";59;137.0333;153.5333
21k;10K;NA;NA;F5837;NA;NA;"NA";"DEN";1954;W;55;NA;"01:01:34";"NA";59;61.5667;NA
21k;complete;NA;17558;F10301;NA;NA;"NA";"FIN";1980;W;30;815;"02:17:02";"02:53:09";33;137.0333;173.15
21k;10K;NA;NA;F10301;NA;NA;"NA";"FIN";1980;W;30;NA;"01:07:27";"NA";33;67.45;NA
21k;complete;NA;17559;20104;NA;NA;"SG Stern Bremen";"GER";1973;M;40;1747;"02:17:02";"02:45:08";40;137.0333;165.1333
21k;10K;NA;NA;20104;NA;NA;"SG Stern Bremen";"GER";1973;M;40;NA;"01:02:30";"NA";40;62.5;NA
21k;complete;NA;17560;F6636;NA;NA;"NA";"GER";1989;W;H;1054;"02:17:02";"02:50:08";24;137.0333;170.1333
21k;10K;NA;NA;F6636;NA;NA;"NA";"GER";1989;W;H;NA;"01:03:01";"NA";24;63.0167;NA
21k;complete;NA;17561;F808;NA;NA;"NA";"GER";1984;W;H;1055;"02:17:03";"02:45:43";29;137.05;165.7167
21k;10K;NA;NA;F808;NA;NA;"NA";"GER";1984;W;H;NA;"01:04:58";"NA";29;64.9667;NA
21k;complete;NA;17562;F3698;NA;NA;"HansenRuns";"GER";1967;W;45;867;"02:17:03";"02:50:43";46;137.05;170.7167
21k;10K;NA;NA;F3698;NA;NA;"HansenRuns";"GER";1967;W;45;NA;"01:03:35";"NA";46;63.5833;NA
21k;complete;NA;17562;21932;NA;NA;"NA";"GER";1981;M;30;1730;"02:17:03";"02:45:08";32;137.05;165.1333
21k;10K;NA;NA;21932;NA;NA;"NA";"GER";1981;M;30;NA;"01:02:48";"NA";32;62.8;NA
21k;complete;NA;17564;F10298;NA;NA;"NA";"ESP";1979;W;30;816;"02:17:03";"02:50:33";34;137.05;170.55
21k;10K;NA;NA;F10298;NA;NA;"NA";"ESP";1979;W;30;NA;"01:04:25";"NA";34;64.4167;NA
21k;complete;NA;17565;18283;NA;NA;"NA";"GER";1958;M;55;796;"02:17:03";"02:49:00";55;137.05;169
21k;10K;NA;NA;18283;NA;NA;"NA";"GER";1958;M;55;NA;"01:03:05";"NA";55;63.0833;NA
21k;complete;NA;17565;1521;NA;NA;"NA";"GER";1944;M;65;173;"02:17:03";"02:53:45";69;137.05;173.75
21k;10K;NA;NA;1521;NA;NA;"NA";"GER";1944;M;65;NA;"01:05:23";"NA";69;65.3833;NA
21k;complete;NA;17567;8958;NA;NA;"Landesbank Berlin SC Auetal";"GER";1960;M;50;1654;"02:17:03";"02:35:44";53;137.05;155.7333
21k;10K;NA;NA;8958;NA;NA;"Landesbank Berlin SC Auetal";"GER";1960;M;50;NA;"00:57:39";"NA";53;57.65;NA
21k;complete;NA;17568;F841;NA;NA;"NA";"GER";1967;W;45;868;"02:17:04";"02:35:44";46;137.0667;155.7333
21k;10K;NA;NA;F841;NA;NA;"NA";"GER";1967;W;45;NA;"00:57:38";"NA";46;57.6333;NA
21k;complete;NA;17569;F587;NA;NA;"NA";"GER";1957;W;55;264;"02:17:04";"02:29:48";56;137.0667;149.8
21k;10K;NA;NA;F587;NA;NA;"NA";"GER";1957;W;55;NA;"00:57:49";"NA";56;57.8167;NA
21k;complete;NA;17570;F1893;NA;NA;"NA";"ESP";1981;W;30;817;"02:17:04";"02:50:34";32;137.0667;170.5667
21k;10K;NA;NA;F1893;NA;NA;"NA";"ESP";1981;W;30;NA;"01:04:25";"NA";32;64.4167;NA
21k;complete;NA;17571;7897;NA;NA;"NA";"ESP";1973;M;40;1748;"02:17:04";"02:50:34";40;137.0667;170.5667
21k;10K;NA;NA;7897;NA;NA;"NA";"ESP";1973;M;40;NA;"01:06:22";"NA";40;66.3667;NA
21k;complete;NA;17571;9569;NA;NA;"NA";"ESP";1973;M;40;1748;"02:17:04";"02:50:35";40;137.0667;170.5833
21k;10K;NA;NA;9569;NA;NA;"NA";"ESP";1973;M;40;NA;"01:06:22";"NA";40;66.3667;NA
21k;complete;NA;17573;8666;NA;NA;"NA";"GER";1967;M;45;2164;"02:17:04";"02:51:33";46;137.0667;171.55
21k;10K;NA;NA;8666;NA;NA;"NA";"GER";1967;M;45;NA;"01:04:48";"NA";46;64.8;NA
21k;complete;NA;17574;F9553;NA;NA;"RBB Berlin";"GER";1947;W;65;22;"02:17:05";"02:35:05";66;137.0833;155.0833
21k;10K;NA;NA;F9553;NA;NA;"RBB Berlin";"GER";1947;W;65;NA;"01:02:44";"NA";66;62.7333;NA
21k;complete;NA;17575;13635;NA;NA;"NA";"GER";1962;M;50;1655;"02:17:05";"02:41:15";51;137.0833;161.25
21k;10K;NA;NA;13635;NA;NA;"NA";"GER";1962;M;50;NA;"01:02:40";"NA";51;62.6667;NA
21k;complete;NA;17576;5860;NA;NA;"NA";"ESP";1973;M;40;1750;"02:17:05";"02:50:35";40;137.0833;170.5833
21k;10K;NA;NA;5860;NA;NA;"NA";"ESP";1973;M;40;NA;"01:06:22";"NA";40;66.3667;NA
21k;complete;NA;17577;20812;NA;NA;"NA";"GER";1974;M;35;1561;"02:17:05";"02:51:02";39;137.0833;171.0333
21k;10K;NA;NA;20812;NA;NA;"NA";"GER";1974;M;35;NA;"01:02:28";"NA";39;62.4667;NA
21k;complete;NA;17578;11921;NA;NA;"Athletico Bacardi";"GER";1962;M;50;1656;"02:17:05";"02:49:09";51;137.0833;169.15
21k;10K;NA;NA;11921;NA;NA;"Athletico Bacardi";"GER";1962;M;50;NA;"01:04:04";"NA";51;64.0667;NA
21k;complete;NA;17579;15929;NA;NA;"Sport-Frei-Berlin";"GER";1970;M;40;1751;"02:17:05";"02:33:41";43;137.0833;153.6833
21k;10K;NA;NA;15929;NA;NA;"Sport-Frei-Berlin";"GER";1970;M;40;NA;"01:03:04";"NA";43;63.0667;NA
21k;complete;NA;17579;F7170;NA;NA;"NA";"GER";1989;W;H;1056;"02:17:05";"02:49:09";24;137.0833;169.15
21k;10K;NA;NA;F7170;NA;NA;"NA";"GER";1989;W;H;NA;"01:04:04";"NA";24;64.0667;NA
21k;complete;NA;17581;F3318;NA;NA;"SCC Berlin Rennschnecken";"GER";1954;W;55;265;"02:17:06";"02:51:12";59;137.1;171.2
21k;10K;NA;NA;F3318;NA;NA;"SCC Berlin Rennschnecken";"GER";1954;W;55;NA;"01:06:36";"NA";59;66.6;NA
21k;complete;NA;17582;F3488;NA;NA;"Sport Frei Berlin";"GER";1975;W;35;645;"02:17:06";"02:33:41";38;137.1;153.6833
21k;10K;NA;NA;F3488;NA;NA;"Sport Frei Berlin";"GER";1975;W;35;NA;"01:03:05";"NA";38;63.0833;NA
21k;complete;NA;17583;15022;NA;NA;"NA";"GER";1962;M;50;1657;"02:17:06";"02:49:09";51;137.1;169.15
21k;10K;NA;NA;15022;NA;NA;"NA";"GER";1962;M;50;NA;"01:04:04";"NA";51;64.0667;NA
21k;complete;NA;17584;3945;NA;NA;"NA";"SWE";1961;M;50;1658;"02:17:06";"02:41:30";52;137.1;161.5
21k;10K;NA;NA;3945;NA;NA;"NA";"SWE";1961;M;50;NA;"01:00:09";"NA";52;60.15;NA
21k;complete;NA;17584;14686;NA;NA;"NA";"GER";1964;M;45;2165;"02:17:06";"02:44:37";49;137.1;164.6167
21k;10K;NA;NA;14686;NA;NA;"NA";"GER";1964;M;45;NA;"01:04:37";"NA";49;64.6167;NA
21k;complete;NA;17586;F7399;NA;NA;"NA";"CAN";1973;W;40;775;"02:17:06";"02:45:46";40;137.1;165.7667
21k;10K;NA;NA;F7399;NA;NA;"NA";"CAN";1973;W;40;NA;"01:02:59";"NA";40;62.9833;NA
21k;complete;NA;17587;F2559;NA;NA;"Team Ultrasweden";"SWE";1962;W;50;612;"02:17:06";"02:50:37";51;137.1;170.6167
21k;10K;NA;NA;F2559;NA;NA;"Team Ultrasweden";"SWE";1962;W;50;NA;"01:04:33";"NA";51;64.55;NA
21k;complete;NA;17588;F803;NA;NA;"NA";"SWE";1963;W;50;613;"02:17:06";"02:41:30";50;137.1;161.5
21k;10K;NA;NA;F803;NA;NA;"NA";"SWE";1963;W;50;NA;"01:00:09";"NA";50;60.15;NA
21k;complete;NA;17589;20500;NA;NA;"NA";"GER";1959;M;50;1659;"02:17:07";"02:48:03";54;137.1167;168.05
21k;10K;NA;NA;20500;NA;NA;"NA";"GER";1959;M;50;NA;"01:03:03";"NA";54;63.05;NA
21k;complete;NA;17590;F10259;NA;NA;"IK Hellas";"DEN";1972;W;40;776;"02:17:07";"02:41:23";41;137.1167;161.3833
21k;10K;NA;NA;F10259;NA;NA;"IK Hellas";"DEN";1972;W;40;NA;"01:02:18";"NA";41;62.3;NA
21k;complete;NA;17591;F4595;NA;NA;"NA";"DEN";1955;W;55;266;"02:17:08";"02:47:08";58;137.1333;167.1333
21k;10K;NA;NA;F4595;NA;NA;"NA";"DEN";1955;W;55;NA;"01:01:48";"NA";58;61.8;NA
21k;complete;NA;17592;4474;NA;NA;"NA";"DEN";1965;M;45;2166;"02:17:08";"02:34:59";48;137.1333;154.9833
21k;10K;NA;NA;4474;NA;NA;"NA";"DEN";1965;M;45;NA;"01:04:10";"NA";48;64.1667;NA
21k;complete;NA;17593;F7678;NA;NA;"NA";"GER";1953;W;60;83;"02:17:08";"02:32:55";60;137.1333;152.9167
21k;10K;NA;NA;F7678;NA;NA;"NA";"GER";1953;W;60;NA;"01:01:23";"NA";60;61.3833;NA
21k;complete;NA;17594;F7489;NA;NA;"NA";"DEN";1963;W;50;614;"02:17:08";"02:48:44";50;137.1333;168.7333
21k;10K;NA;NA;F7489;NA;NA;"NA";"DEN";1963;W;50;NA;"01:04:08";"NA";50;64.1333;NA
21k;complete;NA;17595;18772;NA;NA;"OSPA-Runners";"GER";1974;M;35;1562;"02:17:09";"02:49:19";39;137.15;169.3167
21k;10K;NA;NA;18772;NA;NA;"OSPA-Runners";"GER";1974;M;35;NA;"01:02:12";"NA";39;62.2;NA
21k;complete;NA;17596;15106;NA;NA;"NA";"GER";1972;M;40;1752;"02:17:09";"02:50:50";41;137.15;170.8333
21k;10K;NA;NA;15106;NA;NA;"NA";"GER";1972;M;40;NA;"01:07:37";"NA";41;67.6167;NA
21k;complete;NA;17597;10717;NA;NA;"NA";"GER";1959;M;50;1660;"02:17:09";"02:50:02";54;137.15;170.0333
21k;10K;NA;NA;10717;NA;NA;"NA";"GER";1959;M;50;NA;"01:06:29";"NA";54;66.4833;NA
21k;complete;NA;17598;F7215;NA;NA;"NA";"GER";1975;W;35;646;"02:17:09";"02:50:49";38;137.15;170.8167
21k;10K;NA;NA;F7215;NA;NA;"NA";"GER";1975;W;35;NA;"01:07:38";"NA";38;67.6333;NA
21k;complete;NA;17599;F5613;NA;NA;"Erler-Sportgemeinschaft";"GER";1954;W;55;267;"02:17:10";"02:35:37";59;137.1667;155.6167
21k;10K;NA;NA;F5613;NA;NA;"Erler-Sportgemeinschaft";"GER";1954;W;55;NA;"01:00:47";"NA";59;60.7833;NA
21k;complete;NA;17600;7335;NA;NA;"NA";"GER";1970;M;40;1753;"02:17:10";"02:33:52";43;137.1667;153.8667
21k;10K;NA;NA;7335;NA;NA;"NA";"GER";1970;M;40;NA;"01:05:46";"NA";43;65.7667;NA
21k;complete;NA;17600;F8001;NA;NA;"NA";"GER";1971;W;40;777;"02:17:10";"02:41:32";42;137.1667;161.5333
21k;10K;NA;NA;F8001;NA;NA;"NA";"GER";1971;W;40;NA;"01:02:28";"NA";42;62.4667;NA
21k;complete;NA;17602;F2332;NA;NA;"NA";"GER";1969;W;40;778;"02:17:10";"02:33:52";44;137.1667;153.8667
21k;10K;NA;NA;F2332;NA;NA;"NA";"GER";1969;W;40;NA;"01:05:47";"NA";44;65.7833;NA
21k;complete;NA;17603;20792;NA;NA;"NA";"GER";1964;M;45;2167;"02:17:10";"02:48:53";49;137.1667;168.8833
21k;10K;NA;NA;20792;NA;NA;"NA";"GER";1964;M;45;NA;"01:03:28";"NA";49;63.4667;NA
21k;complete;NA;17604;F3483;NA;NA;"NA";"GER";1963;W;50;615;"02:17:11";"02:48:21";50;137.1833;168.35
21k;10K;NA;NA;F3483;NA;NA;"NA";"GER";1963;W;50;NA;"01:05:12";"NA";50;65.2;NA
21k;complete;NA;17605;6924;NA;NA;"SSC Dodesheide";"GER";1983;M;30;1731;"02:17:11";"02:52:53";30;137.1833;172.8833
21k;10K;NA;NA;6924;NA;NA;"SSC Dodesheide";"GER";1983;M;30;NA;"01:04:06";"NA";30;64.1;NA
21k;complete;NA;17606;8377;NA;NA;"NA";"GER";1956;M;55;797;"02:17:12";"02:36:37";57;137.2;156.6167
21k;10K;NA;NA;8377;NA;NA;"NA";"GER";1956;M;55;NA;"00:59:04";"NA";57;59.0667;NA
21k;complete;NA;17607;F10158;NA;NA;"Skælskør Løbeklub";"DEN";1959;W;50;616;"02:17:12";"02:42:37";54;137.2;162.6167
21k;10K;NA;NA;F10158;NA;NA;"Skælskør Løbeklub";"DEN";1959;W;50;NA;"01:02:22";"NA";54;62.3667;NA
21k;complete;NA;17607;18299;NA;NA;"NA";"GER";1981;M;30;1732;"02:17:12";"02:48:57";32;137.2;168.95
21k;10K;NA;NA;18299;NA;NA;"NA";"GER";1981;M;30;NA;"01:02:02";"NA";32;62.0333;NA
21k;complete;NA;17609;14187;NA;NA;"Mission Be FIT";"GER";1984;M;H;1921;"02:17:12";"02:25:23";29;137.2;145.3833
21k;10K;NA;NA;14187;NA;NA;"Mission Be FIT";"GER";1984;M;H;NA;"01:05:17";"NA";29;65.2833;NA
21k;complete;NA;17610;6518;NA;NA;"NA";"GER";1989;M;H;1922;"02:17:12";"02:45:32";24;137.2;165.5333
21k;10K;NA;NA;6518;NA;NA;"NA";"GER";1989;M;H;NA;"00:56:29";"NA";24;56.4833;NA
21k;complete;NA;17611;12890;NA;NA;"JumBus";"IRL";1961;M;50;1661;"02:17:12";"02:36:04";52;137.2;156.0667
21k;10K;NA;NA;12890;NA;NA;"JumBus";"IRL";1961;M;50;NA;"00:59:43";"NA";52;59.7167;NA
21k;complete;NA;17612;F4168;NA;NA;"NA";"GER";1987;W;H;1057;"02:17:12";"02:32:45";26;137.2;152.75
21k;10K;NA;NA;F4168;NA;NA;"NA";"GER";1987;W;H;NA;"01:03:06";"NA";26;63.1;NA
21k;complete;NA;17613;10003;NA;NA;"NA";"GER";1967;M;45;2168;"02:17:12";"02:32:38";46;137.2;152.6333
21k;10K;NA;NA;10003;NA;NA;"NA";"GER";1967;M;45;NA;"00:56:59";"NA";46;56.9833;NA
21k;complete;NA;17614;F3631;NA;NA;"NA";"GER";1962;W;50;617;"02:17:12";"02:45:58";51;137.2;165.9667
21k;10K;NA;NA;F3631;NA;NA;"NA";"GER";1962;W;50;NA;"01:04:55";"NA";51;64.9167;NA
21k;complete;NA;17615;1674;NA;NA;"NA";"GER";1956;M;55;798;"02:17:13";"02:30:36";57;137.2167;150.6
21k;10K;NA;NA;1674;NA;NA;"NA";"GER";1956;M;55;NA;"01:00:12";"NA";57;60.2;NA
21k;complete;NA;17616;F1104;NA;NA;"TERRAMIA";"ITA";1972;W;40;779;"02:17:13";"02:49:29";41;137.2167;169.4833
21k;10K;NA;NA;F1104;NA;NA;"TERRAMIA";"ITA";1972;W;40;NA;"01:04:55";"NA";41;64.9167;NA
21k;complete;NA;17617;18508;NA;NA;"BSG AOK Nordost";"GER";1944;M;65;174;"02:17:13";"02:33:53";69;137.2167;153.8833
21k;10K;NA;NA;18508;NA;NA;"BSG AOK Nordost";"GER";1944;M;65;NA;"01:03:40";"NA";69;63.6667;NA
21k;complete;NA;17618;F2445;NA;NA;"NA";"GER";1972;W;40;780;"02:17:14";"02:44:44";41;137.2333;164.7333
21k;10K;NA;NA;F2445;NA;NA;"NA";"GER";1972;W;40;NA;"01:02:54";"NA";41;62.9;NA
21k;complete;NA;17619;13998;NA;NA;"Sana Heart Runner";"GER";1967;M;45;2169;"02:17:14";"02:51:24";46;137.2333;171.4
21k;10K;NA;NA;13998;NA;NA;"Sana Heart Runner";"GER";1967;M;45;NA;"01:01:59";"NA";46;61.9833;NA
21k;complete;NA;17619;F8583;NA;NA;"NA";"GER";1981;W;30;818;"02:17:14";"02:32:42";32;137.2333;152.7
21k;10K;NA;NA;F8583;NA;NA;"NA";"GER";1981;W;30;NA;"01:02:19";"NA";32;62.3167;NA
21k;complete;NA;17619;14694;NA;NA;"NA";"GER";1981;M;30;1733;"02:17:14";"02:45:00";32;137.2333;165
21k;10K;NA;NA;14694;NA;NA;"NA";"GER";1981;M;30;NA;"01:06:37";"NA";32;66.6167;NA
21k;complete;NA;17622;F7959;NA;NA;"Team Bergziege";"GER";1975;W;35;647;"02:17:14";"02:31:27";38;137.2333;151.45
21k;10K;NA;NA;F7959;NA;NA;"Team Bergziege";"GER";1975;W;35;NA;"01:02:59";"NA";38;62.9833;NA
21k;complete;NA;17623;F9538;NA;NA;"NA";"GER";1962;W;50;618;"02:17:15";"02:50:40";51;137.25;170.6667
21k;10K;NA;NA;F9538;NA;NA;"NA";"GER";1962;W;50;NA;"01:03:34";"NA";51;63.5667;NA
21k;complete;NA;17624;21467;NA;NA;"NA";"GER";1984;M;H;1923;"02:17:15";"02:31:26";29;137.25;151.4333
21k;10K;NA;NA;21467;NA;NA;"NA";"GER";1984;M;H;NA;"00:58:19";"NA";29;58.3167;NA
21k;complete;NA;17625;F6708;NA;NA;"NA";"GER";1963;W;50;619;"02:17:15";"02:34:27";50;137.25;154.45
21k;10K;NA;NA;F6708;NA;NA;"NA";"GER";1963;W;50;NA;"01:03:53";"NA";50;63.8833;NA
21k;complete;NA;17626;F9708;NA;NA;"NA";"GER";1977;W;35;648;"02:17:16";"02:22:51";36;137.2667;142.85
21k;10K;NA;NA;F9708;NA;NA;"NA";"GER";1977;W;35;NA;"01:05:37";"NA";36;65.6167;NA
21k;complete;NA;17627;F774;NA;NA;"NA";"NED";1986;W;H;1058;"02:17:16";"02:47:19";27;137.2667;167.3167
21k;10K;NA;NA;F774;NA;NA;"NA";"NED";1986;W;H;NA;"01:05:50";"NA";27;65.8333;NA
21k;complete;NA;17628;F6597;NA;NA;"NA";"GER";1958;W;55;268;"02:17:17";"02:35:01";55;137.2833;155.0167
21k;10K;NA;NA;F6597;NA;NA;"NA";"GER";1958;W;55;NA;"01:01:19";"NA";55;61.3167;NA
21k;complete;NA;17629;F4991;NA;NA;"celtic diekirch";"LUX";1959;W;50;620;"02:17:17";"02:47:09";54;137.2833;167.15
21k;10K;NA;NA;F4991;NA;NA;"celtic diekirch";"LUX";1959;W;50;NA;"01:02:18";"NA";54;62.3;NA
21k;complete;NA;17630;9599;NA;NA;"TSV Hilgertshausen";"GER";1971;M;40;1754;"02:17:17";"02:43:27";42;137.2833;163.45
21k;10K;NA;NA;9599;NA;NA;"TSV Hilgertshausen";"GER";1971;M;40;NA;"01:03:51";"NA";42;63.85;NA
21k;complete;NA;17631;F2593;NA;NA;"TVDÄ Hanau \/ Team ERDINGER Alk";"GER";1979;W;30;819;"02:17:17";"02:30:56";34;137.2833;150.9333
21k;10K;NA;NA;F2593;NA;NA;"TVDÄ Hanau \/ Team ERDINGER Alk";"GER";1979;W;30;NA;"01:00:57";"NA";34;60.95;NA
21k;complete;NA;17632;16984;NA;NA;"NA";"DEN";1964;M;45;2170;"02:17:17";"02:43:15";49;137.2833;163.25
21k;10K;NA;NA;16984;NA;NA;"NA";"DEN";1964;M;45;NA;"01:04:50";"NA";49;64.8333;NA
21k;complete;NA;17633;F4545;NA;NA;"NA";"BRA";1950;W;60;84;"02:17:17";"02:35:51";63;137.2833;155.85
21k;10K;NA;NA;F4545;NA;NA;"NA";"BRA";1950;W;60;NA;"01:04:10";"NA";63;64.1667;NA
21k;complete;NA;17634;F1161;NA;NA;"Rennmaus Kahla";"GER";1966;W;45;869;"02:17:17";"02:31:38";47;137.2833;151.6333
